Year,Code,Economy,GEDI Ranking,GEDI Score,Perceived Capabilities ,Perceived Opportunities ,Fear of Failure Rate ,Entrepreneurial Intention ,Know Startup Entrepreneur Rate ,Entrepreneurship as Desirable Career Choice,High Status Successful Entrepreneurship ,Media Attention for Entrepreneurship ,Nascent Entrepreneurship Rate ,New Business Ownership Rate ,Total early-stage Entrepreneurial Activity (TEA),Established Business Ownership Rate ,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,Total early-stage Entrepreneurial Activity for Male Working Age Population,Total early-stage Entrepreneurial Activity for Female Working Age Population,Informal Investors Rate,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,New Product early-stage Entrepreneurial Activity,International Orientation early-stage Entrepreneurial Activity,Financing for entrepreneurs,Governmental support and policies,Taxes and bureaucracy,Governmental programs,Basic-school Entrepreneurial Education and training,Post-school entrepreneurial education and training,R&D Transfer,Commercial and professional infrastructure,Internal market dynamics,Internal market openness,Physical and services infrastructure,Cultural and social norms,WVSV10,WVSV100,WVSV11,WVSV12,WVSV13,WVSV134,WVSV137,WVSV14,WVSV144,WVSV145,WVSV146,WVSV147,WVSV148,WVSV15,WVSV150,WVSV152,WVSV16,WVSV17,WVSV18,WVSV181,WVSV182,WVSV188,WVSV19,WVSV190,WVS191,WVSV192,WVSV193,WVSV196,WVSV20,WVSV21,WVSV22,WVSV229,WVSV23,WVSV233,WVSV235,WVSV236,WVSV237,WVSV238,WVSV239,WVSV25,WVSV30,WVSV32,WVSV34,WVSV49,WVSV55,WVSV58,WVSV59,WVSV6,WVSV67,WVSV68,WVSV69,WVSV70,WVSV71,WVSV73,WVSV74,WVSV74B,WVSV75,WVSV76,WVSV77,WVSV78,WVSV79,WVSV8,WVSV82,WVSV83,WVSV96,WVSV97,WVSV98,WVSV99
2013,421,Slovakia,,,51.01,16.1,33.17,16.39,38.77,49.22,58.53,51.71,6.11,3.61,9.52,5.39,40.17,40.17,11.74,7.3,7.35,29.4,51.44,21.14,2.16,1.9,1.94,2.16,1.93,2.77,1.94,2.79,3.04,2.52,3.86,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,386,Slovenia,,,51.48,16.06,29.61,12.37,39.3,57.38,68.1,50.52,3.58,2.87,6.45,5.68,24.06,53.42,8.76,4.02,3.72,35.25,47.62,26.27,2.19,1.91,2.05,2.53,2.06,2.81,2.39,2.82,3.1,2.36,3.89,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,27,South Africa,,,42.68,37.85,27.33,12.76,31.37,74.02,74.72,78.43,6.58,4.05,10.59,2.86,30.34,31.52,12.31,9,2.04,27.62,68.05,26.31,3.33,2.95,2.11,2.21,1.77,2.32,2.09,2.69,2.75,3.13,2.76,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,34,Spain,,,48.39,16.01,36.3,8.43,30.81,54.31,52.34,45.63,3.09,2.2,5.21,8.39,29.24,33.18,6.23,4.16,3.3,14.95,33.62,9.27,1.79,2.34,2.01,3.05,1.37,2.25,2.19,2.53,2.14,2.28,3.91,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,597,Suriname,,,53.51,52.72,24.36,13.14,46.37,75.55,79.29,65.95,3.88,1.26,5.13,1.71,17.76,57.58,6.76,3.45,1.53,5.94,23.47,9.97,2.43,2.42,2.21,1.98,2.13,3.27,1.82,2.79,2.68,2.22,3.31,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,Sweden,,,38.8,64.45,36.59,9.53,37.14,52.03,71.51,58.55,5.87,2.46,8.25,6.03,9.69,58.43,10.24,6.2,5.94,13.99,45.53,22.16,2.32,2.73,2.51,2.72,2.33,2.35,2.39,2.97,3.41,2.62,4.23,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,41,Switzerland,,,44.72,41.52,28.24,9.78,30.01,40.51,64.96,47.77,4.55,3.7,8.18,9.96,7.49,67.19,8.32,8.03,6.37,16,45.45,27.78,3.01,3.44,3.69,3.47,2.36,3.36,3.48,3.55,2.74,3.25,4.69,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,886,Taiwan,,,27.22,42.03,40.69,27.81,35.26,72.98,64.45,87.07,3.28,4.99,8.16,8.28,28.68,45.75,11.06,5.26,6.11,52.29,71.69,20.02,3.68,2.7,2.75,2.32,Somewhat false,2.67,2.49,3.42,Neither true nor false,2.8,Neither true nor false,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,66,Thailand,,,44.38,45.34,49.32,18.47,35.58,74.52,74.83,77.16,7.87,10.43,17.66,28.02,18.67,67.8,18.02,17.32,4.99,16.47,58.86,1.86,3,2.46,2.38,2.43,2.28,3.12,2.55,3.35,3.71,2.79,4.08,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,868,Trinidad & Tobago,,,75.26,58.01,19.75,28.69,39.11,79.54,72.02,61.02,11.38,8.5,19.48,11.4,11.24,76.03,23.27,15.62,6.81,31.9,17.22,7.08,3.1,2.16,2.23,2.4,2.12,3.01,1.96,3.12,2.77,2.02,3.84,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,90,Turkey,,,52.24,38.63,30.39,28.06,31.69,64.03,73.95,52.66,5.52,4.71,9.95,5.67,30.24,53.62,13.51,6.33,11.57,58.91,77.02,13.96,2.66,2.95,2.69,2.71,2.29,2.93,2.47,3.05,3.19,2.74,3.77,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,256,Uganda,,,83.84,81.1,15.03,60.72,68.9,88.25,95.29,87.5,5.63,20,25.21,36.09,25.08,47.53,25.3,25.13,25.59,7.35,15.03,4.84,2.47,2.34,1.99,2.44,2.24,3.09,2.11,3.29,3.85,2.75,3.37,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,44,United Kingdom,,,43.85,35.54,36.4,7.19,29.25,54.06,79.33,49.64,3.63,3.65,7.14,6.55,16.13,45.18,8.75,5.54,2.09,23.61,43.45,16.77,2.71,2.95,2.64,2.65,2.17,2.58,2.53,3.1,2.84,2.72,3.91,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1,United States,,,55.74,47.16,31.11,12.18,27.21,,,,9.16,3.73,12.73,7.49,21.24,57.43,15.1,10.4,4.63,30.37,44.57,11.27,2.62,2.78,2.22,2.63,2.19,3.08,2.44,3.21,3.24,2.91,4.21,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,598,Uruguay,,,61.14,47.9,26.85,25.3,33.08,58.07,55.97,57.54,8.54,5.69,14.08,4.91,11.98,36.8,19.7,9.02,6.6,27.29,56.33,11.03,2.2,2.3,2.83,3.16,1.73,3.47,2.96,3.1,1.97,2.77,3.82,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,84,Vietnam,,,48.65,36.81,56.74,24.07,57.37,63.4,81.54,80.54,4.05,11.45,15.35,16.35,25.08,62.21,16.8,13.95,7.7,28.66,50.81,3.64,2.4,2.89,2.77,2.5,1.97,2.64,2.54,2.89,3.5,2.66,3.58,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,260,Zambia,,,79.65,76.8,15.4,44.45,72.68,66.51,71.25,68.98,22.58,18.04,39.91,16.55,38.8,37.25,39.01,40.74,14.75,4.51,19.35,8.98,1.91,2.12,2.34,2.15,2.05,2.46,1.68,2.56,3.08,2.72,2.9,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,213,Algeria,,,54.1,45.67,35.44,21.27,60.04,78.94,81.03,47.01,1.62,7.25,8.75,3.32,29.96,47.42,12.08,5.37,8.7,21.19,45.89,10.25,3.24,3.29,2.8,3.07,2.19,3.32,2.81,2.83,3.75,3.04,3.33,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,244,Angola,,,72.05,66.17,37.94,69.61,67.42,,,,14.89,18.88,32.39,9.06,23.75,38.26,34.37,30.61,24.73,25.09,55.36,40.68,2.74,2.74,2.19,2.16,1.93,2.24,1.71,2.65,2.94,2.15,2.28,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,54,Argentina,,,63.46,50.08,27.02,29.2,33.9,74.23,66.87,63.41,11.79,7.3,18.88,9.63,34.54,46.61,23.98,14.16,4.53,24,42.49,4.78,2.12,2.3,1.49,2.9,1.85,3.11,2.58,2.97,3.29,2.75,3.59,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,43,Austria,,,49.61,49.21,35.96,8.57,38.62,46.42,75.82,,6.58,3.42,9.58,7.61,10.81,38.2,11.04,8.12,6.27,12.95,48.23,26.48,2.61,2.78,2.82,3.52,1.72,3.05,2.86,3.62,2.47,3.36,4.21,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,246,Barbados,,,69.86,47.01,17.27,22.99,31.49,,,,9.98,7.23,17.12,12.23,12.42,62.68,18.24,16.07,5.47,16.73,20.54,15.34,2.06,2.39,2.1,2.51,2.01,2.94,2.02,3.02,2.17,2.46,3.51,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,32,Belgium,,,37.11,33.29,40.83,9.06,22.13,62.27,57.38,53.82,3.32,1.95,5.2,5.12,17.91,61.56,7.73,2.64,3.13,24.46,53.34,8.17,3.04,2.8,2.2,2.97,Somewhat false,3.02,2.62,3.43,2.65,3.07,3.85,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,387,Bosnia and Herzegovina,,,49.11,19.57,26.94,21.94,29.63,80.85,72.3,39.43,4.51,3.35,7.78,6,58.33,20.14,10.44,5.08,8.16,33.38,22.96,25.71,2.32,2.1,1.73,2.13,2.34,2.75,1.97,2.84,3.22,2.08,3.25,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,267,Botswana,,,70.59,66.7,24.79,71.94,48.27,76.12,73.3,79.43,17.04,12.24,27.66,6.33,33.41,47.97,30,25.44,7.84,35.21,33.9,11.69,2.72,2.74,2.29,2.4,2.01,2.66,2.14,2.91,3.13,2.5,3.07,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,55,Brazil,,,53.94,52.4,31.05,36.47,33.63,89.04,86.04,86.17,4.48,11.3,15.44,15.19,30.13,58.83,16.19,14.73,2.34,13.98,1.31,0.07,2.42,2.3,1.62,2.28,1.57,2.41,1.98,2.54,3.42,2.22,2.99,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,56,Chile,,,59.91,64.91,27.99,43.12,41.85,69.74,67.78,65.84,14.68,8.43,22.58,7.77,17.4,68.87,26.21,19.11,13.04,37.44,87.64,7.41,2.29,3.07,2.97,2.97,1.96,3.01,2.15,2.74,2.51,2.48,4.07,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,86,China,,,37.6,32.24,35.82,20.39,52.42,71.67,76.13,79.82,5.45,7.43,12.83,12.45,36.88,39.37,14.65,11.02,5.42,24.9,62.69,2.09,2.37,2.61,2.56,2.51,1.75,2.75,2.67,2.79,3.68,2.59,3.93,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,57,Colombia,,,56.57,71.8,32.04,56.66,29.99,89.22,75.49,68.75,13.58,6.86,20.11,6.72,12.42,47.83,22.82,17.57,9.18,49.84,80.1,15.29,2.32,3.11,2.57,2.96,2.47,3.15,2.52,2.78,2.5,2.61,3.15,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,506,Costa Rica,,,63.26,47.14,35.26,33.35,40.51,71.72,71.79,79.04,10,5.34,15.04,3.33,20.2,47.88,19.72,10.65,4.36,22.48,26.71,7.24,2.05,2.69,2.06,2.78,2.17,2.99,2.54,2.95,2.59,2.65,3.51,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,385,Croatia,,,44.06,17.15,36.04,19.26,23.48,64.18,41.73,39.72,6.38,1.89,8.27,3.06,34.23,35.68,11.77,4.85,3.67,29.68,30.06,39.18,2.12,1.96,1.74,2.19,1.95,2.65,2.13,2.78,3.47,2.09,3.5,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,45,Denmark,,,31.02,44.41,39.26,6.64,33.53,,,,3.07,2.36,5.36,3.45,8.24,70.65,7.6,3.09,2.98,31.81,61.06,20.9,2.32,2.51,2.56,3.13,2.61,2.65,2.49,3.23,2.81,2.61,4.09,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,593,Ecuador,,,72.1,58.55,32.85,51.04,34.24,88.11,84.14,78.78,16.72,11.68,26.61,18.92,35.83,30.21,25.71,27.43,5.74,9.57,65.29,0.39,2.26,2.87,2.11,2.39,1.94,3.07,Somewhat false,2.87,2.53,2.48,4.13,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,20,Egypt,,,58.66,53.72,32.96,42.28,30.61,83.01,87.22,63.71,3.1,4.87,7.82,4.15,33.58,22.9,13.09,2.39,4.5,62.74,27.64,8.15,2.38,2.06,2.03,1.86,1.28,1.82,1.83,2.64,3.26,2.39,3.65,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,503,El Salvador,,,58.51,42.74,41.72,39.84,39.75,72.86,71.9,61.83,7.69,7.79,15.26,9.39,35.24,39.22,16.4,14.34,8.12,26.3,56.14,3.5,1.86,1.87,2.21,2.31,1.82,2.81,1.77,2.63,2.17,2.44,Somewhat true,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,372,Estonia,,,43.19,45.24,34.49,16.38,37.51,54.77,62.54,41.46,9.46,5.09,14.26,7.24,18.22,49.1,19.13,9.74,8.72,37.95,50.84,30.15,2.75,2.37,3.54,2.93,1.98,2.71,2.79,3.18,3.58,3.01,4.32,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,251,Ethiopia,,,69.1,64.89,32.66,23.84,56.05,76.2,91.85,72.88,5.7,9.25,14.73,10.2,20.35,69.22,16.63,12.9,4.12,16.69,23.37,1.12,2.4,3.54,3.07,2.62,2.38,3.01,2.22,2.67,3.91,2.7,3.33,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,358,Finland,,,34.32,55.33,36.52,7.73,41.77,45.11,83.38,68.37,3.45,2.68,5.98,8.04,17.1,59.88,7.83,4.09,3.11,19.87,43.97,20.66,2.73,3.17,3.31,2.95,2.47,2.87,2.71,3.45,2.78,2.86,4.25,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,33,France,,,35.66,37.52,42.84,17.29,33.83,64.54,76.82,41.08,3.74,1.54,5.17,3.23,18.14,58.94,6.36,4.02,2.99,25.54,69.4,30.12,2.86,3.52,2.89,3.61,1.96,3.24,2.72,3.27,3.05,2.74,3.91,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,49,Germany,,,37.09,36.16,41.91,6.01,24.33,48.92,76.4,49.01,3.51,2.15,5.34,4.95,21.68,50.74,7.15,3.54,3,25.9,39.93,9.53,2.89,2.89,2.78,3.57,2.07,2.88,2.72,3.34,2.91,2.84,3.87,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,233,Ghana,,,86.26,79.29,18.23,60.36,55.71,84.02,91.31,82.09,15.42,22.78,36.52,37.74,27.56,50.97,34.99,37.97,16.95,18.15,14.23,5.37,2.13,2.25,2.27,2.17,2.2,2.66,2.07,2.84,3.41,2.5,3.17,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,30,Greece,,,50,12.95,61.29,9.51,27.77,64.36,68.3,33.05,3.82,2.84,6.51,12.27,29.94,32.11,8.63,4.37,3.02,14.01,39.72,20.63,1.65,1.59,1.81,1.72,1.63,2.44,2.15,2.97,Neither true nor false,2.12,3.34,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,36,Hungary,,,39.83,10.95,34.28,12.96,27.59,41.49,74.02,29.3,5.83,3.59,9.22,8.1,31.13,35.27,12.76,5.77,4.48,33.47,36.06,18.48,2.51,2.3,1.92,2.52,1.6,2.74,2.44,3.17,2.82,2.4,4.04,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,91,India,,,,,,,,,,,,,,,,,,,,,,,3.09,2.92,2.18,2.79,1.92,2.73,2.54,3.1,3.13,2.85,3.71,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,98,Iran,,,54.15,39.17,41.42,22.78,39.95,60.19,72.97,61.04,4.47,6.48,10.79,9.53,41.96,36.2,15.6,5.88,6.98,20.24,10.55,1.53,2.16,2.29,1.85,1.73,1.4,2.44,1.88,2.9,3.59,2.15,4.26,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,353,Ireland,,,45.16,25.55,35.37,5.43,37.33,45.41,81.41,61.45,3.91,2.28,6.15,8.32,28.14,40.52,8.29,3.95,3.75,32.7,48.61,27.94,2.44,3.02,2.82,3.28,2.07,2.83,2.92,3.21,2.81,2.99,3.92,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,972,Israel,,,29.31,30.62,46.76,12.81,28.56,59.47,72.39,47.44,3.5,3.03,6.53,3.78,19.17,46.13,7.62,5.46,6,24.97,49.12,22.55,2.71,2.22,1.89,2.51,2.37,3.28,2.64,3.38,2.67,2.5,4.09,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,39,Italy,,,29.97,19.8,57.68,10.76,20.12,66.68,69.74,51.33,2.47,1.92,4.32,3.32,15.74,22.3,5.73,2.91,2.41,17.02,79.28,17.25,2.34,2.61,1.71,2.13,1.86,2.46,2.61,3.08,2.97,2.49,3.27,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,876,Jamaica,,,,,,,,,,,,,,,,,,,,,,,2.39,2.07,1.96,2.17,2.22,2.92,2.13,2.68,2.79,2.83,3.26,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,81,Japan,,,9,6.37,53.13,2.49,13.97,29.67,54.79,52.87,2.26,1.72,3.99,6.11,20.72,66.41,5.88,2.07,1.37,34.6,45.08,14.7,2.34,2.68,2.26,2.6,1.6,2.42,2.64,2.54,3.74,2.83,4.16,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,82,Korea,,,26.93,12.52,43.01,12.98,28.67,59.37,69.59,68.06,2.56,4.08,6.64,9.57,34.89,46.17,10.83,2.28,2.54,36.4,52.37,23.18,2.31,3.34,2.75,Neither true nor false,2.11,2.44,2.44,2.41,4.19,2.34,4.18,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,371,Latvia,,,43.56,33.05,36.74,21.85,32.34,59.66,53.33,53.3,8.71,4.82,13.39,7.93,25.26,46.02,18.88,8.18,7.27,52.81,48.98,32.34,2.73,2.79,2.67,3.02,2.87,3.17,2.33,3.38,2.44,3.1,4.05,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,370,Lithuania,,,39.83,29.99,35.78,17.98,32.91,63.12,52.88,37.29,3.15,3.64,6.69,8.24,24.63,51.49,9.4,4.15,9.34,50,31.34,40.16,2.63,2.54,2.35,2.6,2.02,2.57,2.46,3.08,3.57,2.19,4.24,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,389,Macedonia,,,55.11,30.79,39.43,27.74,31.34,69.59,66.73,64.09,3.73,3.25,6.97,6.73,51.95,28.73,9.35,4.54,5.7,32.39,38.28,26.53,2.12,2.48,3.01,2.55,2.3,2.86,2.38,3.52,3.13,2.29,3.57,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,265,Malawi,,,84.53,74.29,12.37,70.26,74.82,,,,18.45,20.39,35.56,10.8,41.92,42.87,39.29,32.1,12.72,1.74,66.39,11.47,1.96,2.29,2.46,2.19,2.14,3.14,1.9,2.81,3.32,2.78,2.66,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,60,Malaysia,,,30.82,35.69,36.34,13.34,45.99,45.59,50.88,62.48,2.79,4.2,6.99,6.96,13.32,60.7,7.75,6.18,3.72,22.91,34.54,4.04,3.58,3.27,2.84,3.17,2.39,2.94,2.91,3.31,3.91,2.97,4.03,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,52,Mexico,,,62.34,44.99,25.66,18.39,41.72,56,54.14,38.1,7.94,4.28,12.11,4.67,13.44,51.82,12.17,12.05,7.26,20.29,51.5,4.54,2.04,2.5,1.93,2.89,1.72,2.96,2.27,2.77,2.54,2.14,3.58,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,264,Namibia,,,74,75.22,35.15,45.07,66.4,73.47,75.78,81.89,11.3,7,18.15,3.17,37.25,36.79,18.8,17.5,10.96,21.92,61.77,38.73,2.53,2.96,2.44,2.49,2.68,3.08,2.21,3.06,2.95,2.62,3.9,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,31,Netherlands,,,42.3,34.4,30.45,8.63,34.99,79.33,65.15,58.33,4.08,6.26,10.31,9.49,8.44,66.35,13.9,6.68,3.57,18.25,42.07,13.61,2.69,2.91,3.3,3.21,3.07,3.45,3.16,3.79,2.75,3.61,4.6,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,234,Nigeria,,,87.93,82.19,20.96,44.3,76.72,81.69,76.01,78.14,21.77,14.19,35.04,15.67,34.54,53.22,34.47,35.6,13.48,25.47,35.52,16.35,2.2,1.97,1.99,Somewhat false,2.09,2.44,1.87,2.87,3.67,2.38,3.05,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,47,Norway,,,34.37,64.43,39.37,4.91,35.17,50.37,79.53,59.3,3.7,3.15,6.75,5.75,7.41,69.63,9.83,3.56,3.15,17.04,28.15,11.36,2.42,2.17,2.74,2.83,2.69,2.9,2.72,3.62,2.78,2.42,4.24,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,92,Pakistan,,,48.74,46.48,31.24,24.51,37.9,66.44,67.94,50.75,8.29,3.42,11.57,3.78,52.95,23.56,21.27,1.21,0.68,25.24,46.87,11.07,2.83,2.12,2.24,2.15,2.11,3.02,2.46,3.32,3.35,2.71,3.65,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,970,Palestine,,,59.37,46.14,40.19,35.61,39.68,84.56,80.43,70.92,6.22,3.81,9.84,2.98,41.91,26.58,16.01,3.42,2.64,28.9,48.3,30.54,2.52,2.24,2.43,1.86,1.69,2.44,2.3,3.07,3.13,2.1,3.52,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
